sku,product_type,name,out_of_stock_qty,use_config_min_qty,max_cart_qty,use_config_max_sale_qty,is_in_stock,notify_on_stock_below,use_config_notify_stock_qty,related_skus,related_position,crosssell_skus,crosssell_position,upsell_skus,upsell_position,associated_skus
11079960,simple,TUBO PAT 4 (114.3) 3.00mm,0.0000,1,10.000.000,0,1,0.0000,0,,,,,,,
1104,grouped,Tubo Patente,0.0000,1,10.000.000,0,1,0.0000,0,,,,,,,"11041270=0.000000,11041905=0.000000,11042540=0.000000,11043175=0.000000,11043810=0.000000,11045080=0.000000,11046350=0.000000,11047620=0.000000,11062540=0.000000,11063175=0.000000,11063810=0.000000,11065080=0.000000,11066350=0.000000,11067620=0.000000,11079960=0.000000"
12011270,simple,TUBO PAT GALV 1/2 (21.30) 1.25mm,0.0000,1,10.000.000,0,1,0.0000,0,,,,,,,
12011905,simple,TUBO PAT GALV 3/4 (26.70) 1.25mm,0.0000,1,10.000.000,0,1,0.0000,0,,,,,,,
12012540,simple,TUBO PAT GALV 1 (33.40) 1.25mm,0.0000,1,10.000.000,0,1,0.0000,0,,,,,,,
12013175,simple,TUBO PAT GALV 1.1/4 (42.20) 1.25mm,0.0000,1,10.000.000,0,1,0.0000,0,,,,,,,
12013810,simple,TUBO PAT GALV 1.1/2  (48.30) 1.25mm,0.0000,1,10.000.000,0,1,0.0000,0,,,,,,,
12015080,simple,TUBO PAT GALV 2 (60.30) 1.25mm,0.0000,1,10.000.000,0,1,0.0000,0,,,,,,,
12021270,simple,TUBO PAT GALV 1/2 (21.30) 1.55mm,0.0000,1,10.000.000,0,1,0.0000,0,,,,,,,
12021905,simple,TUBO PAT GALV 3/4 (26.70) 1.55mm,0.0000,1,10.000.000,0,1,0.0000,0,,,,,,,
12022540,simple,TUBO PAT GALV 1 (33.40) 1.55mm,0.0000,1,10.000.000,0,1,0.0000,0,,,,,,,
12023175,simple,TUBO PAT GALV 1.1/4 (42.20) 1.55mm,0.0000,1,10.000.000,0,1,0.0000,0,,,,,,,
12023810,simple,TUBO PAT GALV 1.1/2  (48.30) 1.55mm,0.0000,1,10.000.000,0,1,0.0000,0,,,,,,,
12025080,simple,TUBO PAT GALV 2  (60.30) 1.55mm,0.0000,1,10.000.000,0,1,0.0000,0,,,,,,,
12026355,simple,TUBO PAT GALV 2.1/2 (76.20mm) 1.55mm,0.0000,1,10.000.000,0,1,0.0000,0,,,,,,,
12031270,simple,TUBO PAT GALV 1/2 (21.30) 1.95mm,0.0000,1,10.000.000,0,1,0.0000,0,,,,,,,
12031905,simple,TUBO PAT GALV 3/4 (26.70) 1.95mm,0.0000,1,10.000.000,0,1,0.0000,0,,,,,,,
12032540,simple,TUBO PAT GALV 1 (33.40) 1.95mm,0.0000,1,10.000.000,0,1,0.0000,0,,,,,,,
12033175,simple,TUBO PAT GALV 1.1/4 (42.20) 1.95mm,0.0000,1,10.000.000,0,1,0.0000,0,,,,,,,
12033810,simple,TUBO PAT GALV 1.1/2 (48.30) 1.95mm,0.0000,1,10.000.000,0,1,0.0000,0,,,,,,,
12035080,simple,TUBO PAT GALV 2 (60.30) 1.95mm,0.0000,1,10.000.000,0,1,0.0000,0,,,,,,,
12036355,simple,TUBO PAT GALV 2.1/2 (76.20) 1.95mm,0.0000,1,10.000.000,0,1,0.0000,0,,,,,,,
12037620,simple,TUBO PAT GALV 3 (88.90) 1.95mm,0.0000,1,10.000.000,0,1,0.0000,0,,,,,,,
1203,grouped,Tubo Patente Galvanizado,0.0000,1,10.000.000,0,1,0.0000,0,,,,,,,"12011270=0.000000,12011905=0.000000,12012540=0.000000,12013175=0.000000,12013810=0.000000,12015080=0.000000,12021270=0.000000,12021905=0.000000,12022540=0.000000,12023175=0.000000,12023810=0.000000,12025080=0.000000,12026355=0.000000,12031270=0.000000,12031905=0.000000,12032540=0.000000,12033175=0.000000,12033810=0.000000,12035080=0.000000,12036355=0.000000,12037620=0.000000"
12202122,simple,TUBO COND 5580 GALV 1/2 (21.30) 2.25mm C/R L,0.0000,1,10.000.000,0,1,0.0000,0,,,,,,,
12202622,simple,TUBO COND 5580 GALV 3/4 (26.90) 2.25mm C/R L,0.0000,1,10.000.000,0,1,0.0000,0,,,,,,,
12203326,simple,TUBO COND 5580 GALV 1 (33.70) 2.65mm C/R L,0.0000,1,10.000.000,0,1,0.0000,0,,,,,,,
12204226,simple,TUBO COND 5580 GALV 1.1/4 (42.40) 2.65mm C/R L,0.0000,1,10.000.000,0,1,0.0000,0,,,,,,,
12204830,simple,TUBO COND 5580 GALV 1.1/2 (48.30) 3.00mm C/R L,0.0000,1,10.000.000,0,1,0.0000,0,,,,,,,
12206030,simple,TUBO COND 5580 GALV 2 (60.30) 3.00mm C/R L,0.0000,1,10.000.000,0,1,0.0000,0,,,,,,,
12207633,simple,TUBO COND 5580 GALV 2.1/2 (76.10) 3.35mm C/R L,0.0000,1,10.000.000,0,1,0.0000,0,,,,,,,
12208933,simple,TUBO COND 5580 GALV 3 (88.90) 3.35mm C/R L,0.0000,1,10.000.000,0,1,0.0000,0,,,,,,,
1221,grouped,Tubo de Condução Galvanizado,0.0000,1,10.000.000,0,1,0.0000,0,,,,,,,"12202122=0.000000,12202622=0.000000,12203326=0.000000,12204226=0.000000,12204830=0.000000,12206030=0.000000,12207633=0.000000,12208933=0.000000"
13001588,simple,TUBO IND RED 5/8 (15.90) 0.75mm,0.0000,1,10.000.000,0,1,0.0000,0,,,,,,,
13001905,simple,TUBO IND RED 3/4 (19.05) 0.75mm,0.0000,1,10.000.000,0,1,0.0000,0,,,,,,,
13002540,simple,TUBO IND RED 1 (25.40) 0.75mm ,0.0000,1,10.000.000,0,1,0.0000,0,,,,,,,
13003175,simple,TUBO IND RED 1.1/4 (31.75) 0.75mm,0.0000,1,10.000.000,0,1,0.0000,0,,,,,,,
13011270,simple,TUBO IND RED 1/2 (12.70) 0.90mm,0.0000,1,10.000.000,0,1,0.0000,0,,,,,,,
13011588,simple,TUBO IND RED 5/8 (15.90) 0.90mm,0.0000,1,10.000.000,0,1,0.0000,0,,,,,,,
13011905,simple,TUBO IND RED 3/4 (19.05) 0.90mm,0.0000,1,10.000.000,0,1,0.0000,0,,,,,,,
13012222,simple,TUBO IND RED 7/8 (22.23) 0.90mm,0.0000,1,10.000.000,0,1,0.0000,0,,,,,,,
13021588,simple,TUBO IND RED 5/8 (15.90) 1.20mm,0.0000,1,10.000.000,0,1,0.0000,0,,,,,,,
13021905,simple,TUBO IND RED 3/4 (19.05) 1.20mm,0.0000,1,10.000.000,0,1,0.0000,0,,,,,,,
13022222,simple,TUBO IND RED 7/8 (22.23) 1.20mm,0.0000,1,10.000.000,0,1,0.0000,0,,,,,,,
13022540,simple,TUBO IND RED 1 (25.40) 1.20mm,0.0000,1,10.000.000,0,1,0.0000,0,,,,,,,
13023175,simple,TUBO IND RED 1.1/4 (31.75) 1.20mm,0.0000,1,10.000.000,0,1,0.0000,0,,,,,,,
13023810,simple,TUBO IND RED 1.1/2 (38.10) 1.20mm,0.0000,1,10.000.000,0,1,0.0000,0,,,,,,,
13025080,simple,TUBO IND RED 2 (50.80) 1.20mm,0.0000,1,10.000.000,0,1,0.0000,0,,,,,,,
13026350,simple,TUBO IND RED 2.1/2 (63.50) 1.20mm,0.0000,1,10.000.000,0,1,0.0000,0,,,,,,,
13027620,simple,TUBO IND RED 3 (76.20) 1.20mm,0.0000,1,10.000.000,0,1,0.0000,0,,,,,,,
13033175,simple,TUBO IND RED 1.1/4 (31.75) 1.50mm,0.0000,1,10.000.000,0,1,0.0000,0,,,,,,,
13033810,simple,TUBO IND RED 1.1/2 (38.10) 1.50mm,0.0000,1,10.000.000,0,1,0.0000,0,,,,,,,
13035080,simple,TUBO IND RED 2 (50.80) 1.50mm,0.0000,1,10.000.000,0,1,0.0000,0,,,,,,,
13042540,simple,TUBO IND RED 1 (25.40) 2.00MM,0.0000,1,10.000.000,0,1,0.0000,0,,,,,,,
13043175,simple,TUBO IND RED 1.1/4 (31.75) 2.00mm,0.0000,1,10.000.000,0,1,0.0000,0,,,,,,,
13043810,simple,TUBO IND RED 1.1/2 (38.10) 2.00mm,0.0000,1,10.000.000,0,1,0.0000,0,,,,,,,
13045080,simple,TUBO IND RED 2 (50.80) 2.00mm,0.0000,1,10.000.000,0,1,0.0000,0,,,,,,,
13047620,simple,TUBO IND RED 3 (76.20) 2.00mm,0.0000,1,10.000.000,0,1,0.0000,0,,,,,,,
13049000,simple,TUBO IND RED 4 (101.60) 2.00mm,0.0000,1,10.000.000,0,1,0.0000,0,,,,,,,
1301,grouped,Tubo Industrial Redondo - Precisão e Robustez para Projetos Metálicos,0.0000,1,10.000.000,0,1,0.0000,0,,,,,,,"13001588=0.000000,13001905=0.000000,13002540=0.000000,13003175=0.000000,13011270=0.000000,13011588=0.000000,13011905=0.000000,13012222=0.000000,13021588=0.000000,13021905=0.000000,13022222=0.000000,13022540=0.000000,13023175=0.000000,13023810=0.000000,13025080=0.000000,13026350=0.000000,13027620=0.000000,13033175=0.000000,13033810=0.000000,13035080=0.000000,13042540=0.000000,13043175=0.000000,13043810=0.000000,13045080=0.000000,13047620=0.000000,13049000=0.000000"
14002020,simple,TUBO METALON 20 X 20 (0.75MM),0.0000,1,10.000.000,0,1,0.0000,0,,,,,,,
14011515,simple,TUBO METALON 15 x 15 (0.90mm),0.0000,1,10.000.000,0,1,0.0000,0,,,,,,,
14011616,simple,TUBO METALON 16 x 16 (0.90mm),0.0000,1,10.000.000,0,1,0.0000,0,,,,,,,
14012020,simple,TUBO METALON 20 x 20 (0.90mm),0.0000,1,10.000.000,0,1,0.0000,0,,,,,,,
14012030,simple,TUBO METALON 20 x 30 (0.90mm),0.0000,1,10.000.000,0,1,0.0000,0,,,,,,,
14012040,simple,TUBO METALON 20 x 40 (0.90mm),0.0000,1,10.000.000,0,1,0.0000,0,,,,,,,
14012525,simple,TUBO METALON 25 x 25 (0.90mm),0.0000,1,10.000.000,0,1,0.0000,0,,,,,,,
14013030,simple,TUBO METALON 30 x 30 (0.90mm),0.0000,1,10.000.000,0,1,0.0000,0,,,,,,,
14013040,simple,TUBO METALON 30 x 40 (0.90mm),0.0000,1,10.000.000,0,1,0.0000,0,,,,,,,
14013050,simple,TUBO METALON 30 x 50 (0.90mm),0.0000,1,10.000.000,0,1,0.0000,0,,,,,,,
14014040,simple,TUBO METALON 40 x 40 (0.90mm),0.0000,1,10.000.000,0,1,0.0000,0,,,,,,,
14021515,simple,TUBO METALON 15 X 15 (1.20mm),0.0000,1,10.000.000,0,1,0.0000,0,,,,,,,
14021616,simple,TUBO METALON 16 x 16 (1.20mm),0.0000,1,10.000.000,0,1,0.0000,0,,,,,,,
14022020,simple,TUBO METALON 20 x 20 (1.20mm),0.0000,1,10.000.000,0,1,0.0000,0,,,,,,,
14022030,simple,TUBO METALON 20 x 30 (1.20mm),0.0000,1,10.000.000,0,1,0.0000,0,,,,,,,
14022040,simple,TUBO METALON 20 x 40 (1.20mm),0.0000,1,10.000.000,0,1,0.0000,0,,,,,,,
14022050,simple,TUBO METALON 20 x 50 (1.20mm),0.0000,1,10.000.000,0,1,0.0000,0,,,,,,,
14022525,simple,TUBO METALON 25 x 25 (1.20mm),0.0000,1,10.000.000,0,1,0.0000,0,,,,,,,
14023030,simple,TUBO METALON 30 x 30 (1.20mm),0.0000,1,10.000.000,0,1,0.0000,0,,,,,,,
14023040,simple,TUBO METALON 30 x 40 (1.20mm),0.0000,1,10.000.000,0,1,0.0000,0,,,,,,,
14023050,simple,TUBO METALON 30 x 50 (1.20mm),0.0000,1,10.000.000,0,1,0.0000,0,,,,,,,
14023070,simple,TUBO METALON 30 x 70 (1.20mm),0.0000,1,10.000.000,0,1,0.0000,0,,,,,,,
14024040,simple,TUBO METALON 40 x 40 (1.20mm),0.0000,1,10.000.000,0,1,0.0000,0,,,,,,,
14024060,simple,TUBO METALON 40 x 60 (1.20mm),0.0000,1,10.000.000,0,1,0.0000,0,,,,,,,
14024080,simple,TUBO METALON 40 x 80 (1.20mm),0.0000,1,10.000.000,0,1,0.0000,0,,,,,,,
14025050,simple,TUBO METALON 50 x 50 (1.20mm),0.0000,1,10.000.000,0,1,0.0000,0,,,,,,,
14028080,simple,TUBO METALON 80 x 80 (1.20mm),0.0000,1,10.000.000,0,1,0.0000,0,,,,,,,
14032020,simple,TUBO METALON 20 x 20 (1.50mm),0.0000,1,10.000.000,0,1,0.0000,0,,,,,,,
14032030,simple,TUBO METALON 20 x 30 (1.50mm),0.0000,1,10.000.000,0,1,0.0000,0,,,,,,,
14033030,simple,TUBO METALON 30 x 30 (1.50mm),0.0000,1,10.000.000,0,1,0.0000,0,,,,,,,
14033040,simple,TUBO METALON 30 x 40 (1.50mm),0.0000,1,10.000.000,0,1,0.0000,0,,,,,,,
14033050,simple,TUBO METALON 30 x 50 (1.50mm),0.0000,1,10.000.000,0,1,0.0000,0,,,,,,,
14033070,simple,TUBO METALON 30 X 70 (1.50MM),0.0000,1,10.000.000,0,1,0.0000,0,,,,,,,
14034040,simple,TUBO METALON 40 x 40 (1.50mm),0.0000,1,10.000.000,0,1,0.0000,0,,,,,,,
14034060,simple,TUBO METALON 40 x 60 (1.50mm),0.0000,1,10.000.000,0,1,0.0000,0,,,,,,,
14034080,simple,TUBO METALON 40 x 80 (1.50mm),0.0000,1,10.000.000,0,1,0.0000,0,,,,,,,
14035050,simple,TUBO METALON 50 x 50 (1.50mm),0.0000,1,10.000.000,0,1,0.0000,0,,,,,,,
14036060,simple,TUBO METALON 60 x 60 (1.50mm),0.0000,1,10.000.000,0,1,0.0000,0,,,,,,,
14037070,simple,TUBO METALON 70 x 70 (1.50mm),0.0000,1,10.000.000,0,1,0.0000,0,,,,,,,
14043050,simple,TUBO METALON 50 x 30 (2.00mm),0.0000,1,10.000.000,0,1,0.0000,0,,,,,,,
14043070,simple,TUBO METALON 30 x 70 (2.00mm),0.0000,1,10.000.000,0,1,0.0000,0,,,,,,,
14044040,simple,TUBO METALON 40 x 40 (2.00mm),0.0000,1,10.000.000,0,1,0.0000,0,,,,,,,
14044060,simple,TUBO METALON 40 x 60 (2.00mm),0.0000,1,10.000.000,0,1,0.0000,0,,,,,,,
14044080,simple,TUBO METALON 40 x 80 (2.00mm),0.0000,1,10.000.000,0,1,0.0000,0,,,,,,,
14044099,simple,TUBO METALON 40 X 100 (2.00mm),0.0000,1,10.000.000,0,1,0.0000,0,,,,,,,
14045050,simple,TUBO METALON 50 x 50 (2.00mm),0.0000,1,10.000.000,0,1,0.0000,0,,,,,,,
14045099,simple,TUBO METALON 50 X 100 (2.00mm),0.0000,1,10.000.000,0,1,0.0000,0,,,,,,,
14046060,simple,TUBO METALON 60 x 60 (2.00mm),0.0000,1,10.000.000,0,1,0.0000,0,,,,,,,
14047070,simple,TUBO METALON 70 x 70 (2.00mm),0.0000,1,10.000.000,0,1,0.0000,0,,,,,,,
14048080,simple,TUBO METALON 80 x 80 (2.00mm),0.0000,1,10.000.000,0,1,0.0000,0,,,,,,,
14049999,simple,TUBO METALON 100 x 100 (2.00mm),0.0000,1,10.000.000,0,1,0.0000,0,,,,,,,
14093050,simple,TUBO METALON 30 x 50 (2.65mm),0.0000,1,10.000.000,0,1,0.0000,0,,,,,,,
14094040,simple,TUBO METALON 40 x 40 (2.65mm),0.0000,1,10.000.000,0,1,0.0000,0,,,,,,,
14094060,simple,TUBO METALON 40 x 60 (2.65mm),0.0000,1,10.000.000,0,1,0.0000,0,,,,,,,
14094080,simple,TUBO METALON 40 x 80 (2.65mm),0.0000,1,10.000.000,0,1,0.0000,0,,,,,,,
14095050,simple,TUBO METALON 50 x 50 (2.65mm),0.0000,1,10.000.000,0,1,0.0000,0,,,,,,,
14095099,simple,TUBO METALON 50 x 100 (2.65mm),0.0000,1,10.000.000,0,1,0.0000,0,,,,,,,
14096060,simple,TUBO METALON 60 x 60 (2.65mm),0.0000,1,10.000.000,0,1,0.0000,0,,,,,,,
14097070,simple,TUBO METALON 70 x 70 (2.65mm),0.0000,1,10.000.000,0,1,0.0000,0,,,,,,,
14098080,simple,TUBO METALON 80 x 80 (2.65mm),0.0000,1,10.000.000,0,1,0.0000,0,,,,,,,
14099999,simple,TUBO METALON 100 x 100 (2.65mm),0.0000,1,10.000.000,0,1,0.0000,0,,,,,,,
14108080,simple,TUBO METALON 80 x 80 (3.00mm),0.0000,1,10.000.000,0,1,0.0000,0,,,,,,,
14109999,simple,TUBO METALON 100 x 100 (3.00mm),0.0000,1,10.000.000,0,1,0.0000,0,,,,,,,
1401,grouped,Tubo Metalon - Versatilidade e Durabilidade para Estruturas Metálicas,0.0000,1,10.000.000,0,1,0.0000,0,,,,,,,"14002020=0.000000,14011515=0.000000,14011616=0.000000,14012020=0.000000,14012030=0.000000,14012040=0.000000,14012525=0.000000,14013030=0.000000,14013040=0.000000,14013050=0.000000,14014040=0.000000,14021515=0.000000,14021616=0.000000,14022020=0.000000,14022030=0.000000,14022040=0.000000,14022050=0.000000,14022525=0.000000,14023030=0.000000,14023040=0.000000,14023050=0.000000,14023070=0.000000,14024040=0.000000,14024060=0.000000,14024080=0.000000,14025050=0.000000,14028080=0.000000,14032020=0.000000,14032030=0.000000,14033030=0.000000,14033040=0.000000,14033050=0.000000,14033070=0.000000,14034040=0.000000,14034060=0.000000,14034080=0.000000,14035050=0.000000,14036060=0.000000,14037070=0.000000,14043050=0.000000,14043070=0.000000,14044040=0.000000,14044060=0.000000,14044080=0.000000,14044099=0.000000,14045050=0.000000,14045099=0.000000,14046060=0.000000,14047070=0.000000,14048080=0.000000,14049999=0.000000,14093050=0.000000,14094040=0.000000,14094060=0.000000,14094080=0.000000,14095050=0.000000,14095099=0.000000,14096060=0.000000,14097070=0.000000,14098080=0.000000,14099999=0.000000,14108080=0.000000,14109999=0.000000"
14051515,simple,TUBO MET GALV 15 x 15 (1.25mm),0.0000,1,10.000.000,0,1,0.0000,0,,,,,,,
14052020,simple,TUBO MET GALV 20 x 20 (1.25mm),0.0000,1,10.000.000,0,1,0.0000,0,,,,,,,
14052030,simple,TUBO MET GALV 20 x 30 (1.25mm),0.0000,1,10.000.000,0,1,0.0000,0,,,,,,,
14052040,simple,TUBO MET GALV 20 x 40 (1.25mm),0.0000,1,10.000.000,0,1,0.0000,0,,,,,,,
14052525,simple,TUBO MET GALV 25 x 25 (1.25mm),0.0000,1,10.000.000,0,1,0.0000,0,,,,,,,
14053030,simple,TUBO MET GALV 30 x 30 (1.25mm),0.0000,1,10.000.000,0,1,0.0000,0,,,,,,,
14053040,simple,TUBO MET GALV 30 x 40 (1.25mm),0.0000,1,10.000.000,0,1,0.0000,0,,,,,,,
14053050,simple,TUBO MET GALV 30 x 50 (1.25mm),0.0000,1,10.000.000,0,1,0.0000,0,,,,,,,
14053070,simple,TUBO MET GALV 30 x 70 (1.25mm),0.0000,1,10.000.000,0,1,0.0000,0,,,,,,,
14054040,simple,TUBO MET GALV 40 x 40 (1.25mm),0.0000,1,10.000.000,0,1,0.0000,0,,,,,,,
14054060,simple,TUBO MET GALV 40 x 60 (1.25mm),0.0000,1,10.000.000,0,1,0.0000,0,,,,,,,
14054080,simple,TUBO MET GALV 40 x 80 (1.25mm),0.0000,1,10.000.000,0,1,0.0000,0,,,,,,,
14055050,simple,TUBO MET GALV 50 x 50 (1.25mm),0.0000,1,10.000.000,0,1,0.0000,0,,,,,,,
14056060,simple,TUBO MET GALV 60 x 60 (1.25mm),0.0000,1,10.000.000,0,1,0.0000,0,,,,,,,
14061515,simple,TUBO MET GALV 15 x 15 (0.95mm),0.0000,1,10.000.000,0,1,0.0000,0,,,,,,,
14062020,simple,TUBO MET GALV 20 x 20 (0.95mm),0.0000,1,10.000.000,0,1,0.0000,0,,,,,,,
14062030,simple,TUBO MET GALV 20 x 30 (0.95mm),0.0000,1,10.000.000,0,1,0.0000,0,,,,,,,
14062040,simple,TUBO MET GALV 20 x 40 (0.95mm),0.0000,1,10.000.000,0,1,0.0000,0,,,,,,,
14062525,simple,TUBO MET GALV 25 x 25 (0.95mm),0.0000,1,10.000.000,0,1,0.0000,0,,,,,,,
14063030,simple,TUBO MET GALV 30 x 30 (0.95mm),0.0000,1,10.000.000,0,1,0.0000,0,,,,,,,
14063040,simple,TUBO MET GALV 30 x 40 (0.95mm),0.0000,1,10.000.000,0,1,0.0000,0,,,,,,,
14063050,simple,TUBO MET GALV 30 x 50 (0.95mm),0.0000,1,10.000.000,0,1,0.0000,0,,,,,,,
14064040,simple,TUBO MET GALV 40 x 40 (0.95mm),0.0000,1,10.000.000,0,1,0.0000,0,,,,,,,
14072020,simple,TUBO MET GALV 20 x 20 (1.55mm),0.0000,1,10.000.000,0,1,0.0000,0,,,,,,,
14072030,simple,TUBO MET GALV 20 x 30 (1.55mm),0.0000,1,10.000.000,0,1,0.0000,0,,,,,,,
14073030,simple,TUBO MET GALV 30 x 30 (1.55mm),0.0000,1,10.000.000,0,1,0.0000,0,,,,,,,
14073040,simple,TUBO MET GALV 30 x 40 (1.55mm),0.0000,1,10.000.000,0,1,0.0000,0,,,,,,,
14073050,simple,TUBO MET GALV 30 x 50 (1.55mm),0.0000,1,10.000.000,0,1,0.0000,0,,,,,,,
14073070,simple,TUBO MET GALV 30 x 70 (1.55mm),0.0000,1,10.000.000,0,1,0.0000,0,,,,,,,
14074040,simple,TUBO MET GALV 40 x 40 (1.55mm),0.0000,1,10.000.000,0,1,0.0000,0,,,,,,,
14074060,simple,TUBO MET GALV 40 x 60 (1.55mm),0.0000,1,10.000.000,0,1,0.0000,0,,,,,,,
14074080,simple,TUBO MET GALV 40 x 80 (1.55mm),0.0000,1,10.000.000,0,1,0.0000,0,,,,,,,
14075050,simple,TUBO MET GALV 50 x 50 (1.55mm),0.0000,1,10.000.000,0,1,0.0000,0,,,,,,,
14076060,simple,TUBO MET GALV 60 x 60 (1.55mm),0.0000,1,10.000.000,0,1,0.0000,0,,,,,,,
14078080,simple,TUBO MET GALV 80 x 80 (1.55mm),0.0000,1,10.000.000,0,1,0.0000,0,,,,,,,
14079999,simple,TUBO MET GALV 100 X 100 (1.55MM),0.0000,1,10.000.000,0,1,0.0000,0,,,,,,,
14089999,simple,TUBO MET GALV 100 X 100 (1.95MM),0.0000,1,10.000.000,0,1,0.0000,0,,,,,,,
1405,grouped,Tubo Metalon Galvanizado,0.0000,1,10.000.000,0,1,0.0000,0,,,,,,,"14051515=0.000000,14052020=0.000000,14052030=0.000000,14052040=0.000000,14052525=0.000000,14053030=0.000000,14053040=0.000000,14053050=0.000000,14053070=0.000000,14054040=0.000000,14054060=0.000000,14054080=0.000000,14055050=0.000000,14056060=0.000000,14061515=0.000000,14062020=0.000000,14062030=0.000000,14062040=0.000000,14062525=0.000000,14063030=0.000000,14063040=0.000000,14063050=0.000000,14064040=0.000000,14072020=0.000000,14072030=0.000000,14073030=0.000000,14073040=0.000000,14073050=0.000000,14073070=0.000000,14074040=0.000000,14074060=0.000000,14074080=0.000000,14075050=0.000000,14076060=0.000000,14078080=0.000000,14079999=0.000000,14089999=0.000000"
203,grouped,Coluna armada,0.0000,1,100.000.000,1,1,10.000,1,,,,,,,"02030817=0.000000,02031017=0.000000,20308176=0.000000,20308175=0.000000,203081745=0.000000,20308174=0.000000,203081735=0.000000,20308173=0.000000,20310176=0.000000,20310175=0.000000,203101745=0.000000,20310174=0.000000,203101735=0.000000,20310173=0.000000"
2030817,simple,COLUNA ARMADA 5/16'' - 7 X 17,0.0000,1,100.000.000,1,0,10.000,1,,,,,,,
2031017,simple,COLUNA ARMADA 3/8'' - 7 X 17,0.0000,1,100.000.000,1,0,10.000,1,,,,,,,
1505,grouped,Prego com Cabeça Galvanizado,0.0000,1,100.000.000,1,0,10.000,1,,,,,,,15051338=0.000000
15051338,simple,PREGO C/ CAB 1 1/2'' X 13 GALV,0.0000,1,100.000.000,1,0,10.000,1,,,,,,,
1502,grouped,Grampo Galvanizado para Cerca,0.0000,1,100.000.000,1,0,10.000,1,,,,,,,"15020922=0.000000,15021222=0.000000"
15020922,simple,GRAMPO P/ CERCA GALV 7/8'' X 9'',0.0000,1,100.000.000,1,0,10.000,1,,,,,,,
15021222,simple,GRAMPO P/ CERCA GALV 7/8'' X 12'',0.0000,1,100.000.000,1,0,10.000,1,,,,,,,
260104,grouped,TELHA TRANSLÚCIDA ONDULADA,0.0000,1,100.000.000,1,0,10.000,1,,,,,,,26010410=0.000000
26010410,simple,TELHA TRANSLÚCIDA ONDUL - 6 X 1,0.0000,1,100.000.000,1,0,10.000,1,,,,,,,
260105,grouped,Cumeeira Galvalume Trapezoidal,0.0000,1,100.000.000,1,1,10.000,1,,,,,,,26010500=0.000000
26010500,simple,"CUMEEIRA GALVALUME Tr40 0,43 mm",0.0000,1,100.000.000,1,1,10.000,1,,,,,,,
260102,grouped,Telha Galvalume Trapezoidal 0.43mm,0.0000,1,100.000.000,1,1,10.000,1,,,,,,,"26010203=0.000000,26010204=0.000000,26010205=0.000000,26010206=0.000000,26010207=0.000000"
26010203,simple,"TELHA GALVALUME TRAP 40 (0,43x980x37mm) 3m",0.0000,1,100.000.000,1,1,10.000,1,,,,,,,
26010204,simple,"TELHA GALVALUME TRAP 40 (0,43x980x37mm) 4m",0.0000,1,100.000.000,1,1,10.000,1,,,,,,,
26010205,simple,"TELHA GALVALUME TRAP 40 (0,43x980x37mm) 5m",0.0000,1,100.000.000,1,1,10.000,1,,,,,,,
26010206,simple,"TELHA GALVALUME TRAP 40 (0,43x980x37mm) 6m",0.0000,1,100.000.000,1,1,10.000,1,,,,,,,
26010,grouped,Telha Translúcida Trapezoidal,0.0000,1,100.000.000,1,0,10.000,1,,,,,,,26010400=0.000000
26010400,simple,TELHA TRANSL TRAPEZ - 6 x 1,0.0000,1,100.000.000,1,0,10.000,1,,,,,,,
505,grouped,Barra Estrela,0.0000,1,100.000.000,1,1,10.000,1,,,,,,,5051250=0.000000
5051250,simple,"BARRA ESTRELA 1/2"" - 12.70 mm",0.0000,1,100.000.000,1,1,10.000,1,,,,,,,
2602,grouped,Chapa Articulada Galvanizada,0.0000,1,100.000.000,1,1,10.000,1,,,,,,,"26020043=0.000000,26020050=0.000000"
26020043,simple,"CHAPA ART GALV 28 (0,43mm) LEVE",0.0000,1,100.000.000,1,1,10.000,1,,,,,,,
26020050,simple,"CHAPA ART GALV 26 (0,50mm) PESADA",0.0000,1,100.000.000,1,0,10.000,1,,,,,,,
260200,grouped,Base para Porta,0.0000,1,100.000.000,1,1,10.000,1,,,,,,,"26020000=0.000000,26020002=0.000000,26020003=0.000000,26020141=0.000000"
26020000,simple,"BASE P/ PORTA L4'' 1,55 X 3mt",0.0000,1,100.000.000,1,0,10.000,1,,,,,,,
26020002,simple,"BASE P/ PORTA L3'' 1,55 X 3mt",0.0000,1,100.000.000,1,0,10.000,1,,,,,,,
26020003,simple,"BASE P/ PORTA L4'' 1,95 X 3mt",0.0000,1,100.000.000,1,0,10.000,1,,,,,,,
26020141,simple,"BASE P/ PORTA L4'' 1,95 X 2mt",0.0000,1,100.000.000,1,0,10.000,1,,,,,,,
1402,grouped,Tubo Oblongo,0.0000,1,100.000.000,1,1,10.000,1,,,,,,,14023016=0.000000
14023016,simple,"TUBO OBLONGO 30 x 16 (1,20mm) 6m",0.0000,1,100.000.000,1,1,10.000,1,,,,,,,
2603,grouped,Lambri Ondulado Galvanizado,0.0000,1,100.000.000,1,1,10.000,1,,,,,,,"26030002=0.000000,26031001=0.000000,26030000=0.000000,26030001=0.000000,26030003=0.000000,26030004=0.000000"
26030000,simple,"LAMBRI ONDUL GALV (0,80MM) 1,10 X 2M",0.0000,1,100.000.000,1,1,10.000,1,,,,,,,
